Region,document-id,stanzaid,Content,stage,code,AA,CG,CM,IL,KB,LD,LP,MT,MU,PA,RI
未知地区,20221207第八次未知地区工作会议,343,36:26): 昨天，我在看评审标准的草案。在看的过程中，有这么几个问题，我先列一下。第一个问题。我们香港这边的评审标准第二点就提到了评审的机构。对我们来说，目前还没有明确评审的机构的设置。我们广东方面怎么去做这件事儿？理论上是应该先成立的机构才有可能标准去明确机构是哪里，然后怎么去。承担什么样的责任，这一块工作，我们怎么推进？更合适，这是第一个问题。第二个问题就是关于评审的。理论上是不是应该包含学历教育也包含非学历教育？,后期,"LP, MU",0,0,0,0,0,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,344,37:19): 那么学历教育部分是不是我们？是认可高校的办学自主权，他发了证书之后，我们就认直接就兑换到这个指定的等级了然后这个评审的这个范围是不是？主要是针对非学历教育这一块。这是第二个问题。第三个问题，就是我们的香港这边的做法，评审的标准主要就是。我看是针对两大类一类是课程一类是机构。这里的课程？我理解。有的时候是对应的，我们。大陆这边的课程，有的时候可能是培训项目。这里就我就联想到是不是我们有没有一个现成的叫做术语表？,后期,RI,0,0,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,345,38:12): 评审标准之前的一个术语的界定的列表。能够便于我们。形成广东的标准的时候，我们先把术语统一下来。是第三个问题。第四个问题是？在我们香港这边的材料里提到了一个叫做资历名册内。学习及培训范畴分类子范畴及其说明描述。就这个材料。是不是也提供给我们来做相应的参考就是怎么对培训到底进行分类，然后进行相应的描述。这是第四个问题。第五个问题就是前面李校也提到的就是一，我或者说我们刚才各个专家都在讲，就是我们在广东和香港这个对接方面。因为我们在做工作中起一个重要的前提，或者目标就是要实现这个对接。,后期,"MT, CG",0,1,0,0,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,346,39:19): 这个对接？对于我来说我最想知道的就是我们在。制定广东资历框架下，评审标准的时候。到底哪些东西是可以修改的，哪些东西？就不要动，最好完全不动就按照香港的，只要文字语言表达，转述过来就可以了。说你需要给我们明确下来，那么我们个性化的东西是在哪里去个性化？然后哪些东西是基本的要求，你要想跟香港对接，就不能改。这个东西能给我们明确下来，后面就会减少无用功。这是第五个第六个就是我在想。在制定评审标准的时候。线上和线下这两类。,后期,LP,0,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,347,40:13): 有一些是我们说成为混合的，这样的项目。在标准中要不要体现出来还是说它只要？在评审包括他这个课程的目标，课程的实施，他自圆其说就行，就是我们要不要凸显？这种线上的项目和线下的项目混合的项目，它们的不同的要求，包括条件项的不同，组织实施上的不同等等。就是这方面的考量。这是第六个。第七个是人员方面？我看我们以目前的标准好像没有特别明确，对专兼职的要求。因为像广东我们接触的一些工作的实际情况。他的机构。他的这些老师，这些。,后期,AA,1,0,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,348,41:04): 这授课的讲师，管理人员！它都靠兼职来肯定是不行的，我们专兼职的把握的问题。怎么来保证他确实能够做好相应的工作。是不是需要有相应的要求和考量？第八个问题，就是跟第七七个问题引申过来的。我发现我们香港的标准，基本上还是一种描述性的。纸性的描述的。是量化的标准。怎么去。比如说我们在逛制定广东标准的时候，要不要？尽可能的做一些量化的标准来。,后期,IL,0,0,0,1,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,349,41:46): 确保评审的。实施的过程中，整个质量的保证。所以也是关于刚才说的第七个人员的方面是一个例子，那其实条件方面也是，如果他搞线下培训的话，那涉及不涉及一些条件保障方面的量化的标准。量化的标准和指性的描述，我们在评审标准的制定的过程中怎么去把握？这是就是我之前想到的这个八个问题，这八个问题也不一定，我们今天来回答，就是可能三号的时候会聚焦这个评审标准。相应的。帮能够帮我这里能够解惑就可以了。我先把这些问题提出来。我讲完了。,后期,"CG, RI, MT",0,1,0,0,0,0,0,1,0,0,1
未知地区,20221207第八次未知地区工作会议,350,42:38): 好好谢谢吴院长！他提的问题有八个方面的问题。的确是对香港提供的评审标准的草案。吴院长应该写进行了。很仔细，很深入的思考和研究。提出这些问题，我觉得都是很核心，刚才他也跟我强调说，因为问题可能一下子。回答出来。要一些时间准备，他也觉得如果现在不方便回答到会后我们把吴院长的八个问题。以书面的形式，包括带回其他专家，还有其他的问题一并。以几面的形式，以电子的形式发给我们评审机。评审局那边斟酌一下，然后再回复我们，您看这样行不行，还是说有一些问题比较简单的。,后期,"PA, RI",0,0,0,0,0,0,0,0,0,1,1
未知地区,20221207第八次未知地区工作会议,351,43:30): 我们招总干事那边。直接回答也可以，您看怎么样子更好一些。,后期,RI,0,0,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,352,43:36): 都可以我这几个问题是想就是三号工作坊的时候能够效率更高，质量更好。,后期,AA,1,0,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,353,43:45): 对有一些问题到时候培训的时候，针对性的。讲解一下。,后期,"MU, IL, LP",0,0,0,1,0,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,354,43:50): 也许有一些专家到三号的时候肯定会给我们讲。我提供出来做参考。,后期,"IL, PA, RI",0,0,0,1,0,0,0,0,0,1,1
未知地区,20221207第八次未知地区工作会议,355,43:58): 赵总感谢您看，您看怎么处理？,后期,"MT, CM, KB",0,0,1,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,356,44:07): 这是只说题目也是非常好好的，就是我们本身也很希望跟大家讨论的其中很多很的范围也是我们本身也想跟你们生目讨论的。第五，你们的评审范围是不是包含整个学历教育，整个香港是包的就是我们的。Qf。信用于学历教育也。用于制砖的教育，我想我们先记下来，跟我们1月3号的。讲员这不是我们的顾问，我们的总干事都讨论下他培训的时候我们都一一的解，我们也可以把我们的一些看文字的答案。写记下来画面，大家讨论。也可以的。有关1月3号或者是1月六号其他的培训的那如果你们有提问的都可以发给我们都可以一一的包含，但是有一个提问题，我想先回。应效的，这是第一个提问中是评审机构的成立，刚才我听李主任的提问的时候，我想我自己有一个污会。因为在香港。,后期,MT,0,0,0,0,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,357,45:39): 香港设立评审局是机构。乡智力架构秘处是另外的一个机构。秘书出士坦哥他们先出出身。然后我们评审局就是转换过来。弟弟那种，所以刚才你。李主任问的就是参照的研究是评秘述出研。经理那边做的。但是我们评审局没有作者严重，但是我们评审局有参与责研究，但是我们评审局也有跟过不同的机构做一些合作，例如我们最。去年就跟欧洲。高等教育员们邀请他们来看我们整个机构。还有我们的评审的制度。,后期,"CG, CM",0,1,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,358,46:42): 在高效评审的方面。我们的水平跟欧的水平是不是统一，然后他肾研究之后发现我们跟他们的水平。待越伤就是基本上就是一一样的，那没有完全一样的一个评审的标准就是我们跟他是待相同，就是说我们的。评审的机构。管制还有我们的流程，我们的水平跟欧洲都整个水平是一样的，所以我刚才就李主任是不是问我这个问题严？心里大的就是参教的研究，香港的智力。欧洲或者其他地方的智力架构，哪个倡造，我想说就是智力架构是。你一个主题。评审工作也是另外一个评工作，如老师做的。评审机构在广东现在是由哪个机构复杂做评审工作的？不是。,后期,"CG, RI",0,1,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,359,48:10): 建立激励架构，哪个机构吗？就好像跟我们香港一样。建立整个机构或者是推广整个机构是秘书处的工作。不立中立。评审的我们评审局的工作是有分工的，我不知道广东的思考是怎么样。海海外也有一些机构是把两块的工作放在同一机构去处理的。评审的工作也是一块的责任，也是可能性。我们可能要深入讨论广东的同行也要善的思考就是两的工作是分开做比较好。还是和平一一个机构去。处理是比较有效的，可能要大家思考一下的。还有一个就是除了我们两个机构，我们在评审的工作之后，这时间我们也要参考。,后期,RI,0,0,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,360,49:20): 教育部。劳术部。保安处。社会福利部，卫生部等等不同，政府部门有关，他们人力。培训有关的正常，所以。讨论师父。不是对一节或是什么样是非常复杂的一味就不是评审局塑了算的那个范畴？所以要理顺每一块就要跟不同的部门要深入的讨论一下。就是我先做第一个提回音，其他的我们都记下来了，也欢迎你们把有些问题就用文档的方式放过来，我们会认真的。回答也会在我们培训的内容当中，讨论好行吗？,后期,"LP, MU",0,0,0,0,0,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,361,50:22): 可以的，因为我们继杨，每一次的工作研讨会后，我们都会把专家的意见收集完以后发给评审局那边？,后期,"MT, RI",0,0,0,0,0,0,0,1,0,0,1
未知地区,20221207第八次未知地区工作会议,362,50:24): 非常感谢！,后期,"RI, PA",0,0,0,0,0,0,0,0,0,1,1
未知地区,20221207第八次未知地区工作会议,363,50:36): 也是会以文字的形式返回给我们，我觉得这种沟通可能会更高效一点好，还有我们的杜主任杜怡萍，广东省研究院的杜主任。他说还有一个问题，想要请教位家长。,后期,AA,1,0,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,364,50:51): 李主任。李主任，杜主任讲之前，我想再强调一下，请香港同行香港专家帮我们。尽早的能够提供的就是刚才吴院长提到的。草案里面的相关术语表。香港的相关的机用的这些术语，它的内涵。,后期,LP,0,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,365,51:17): 不是有。没关系。,后期,"CM, KB, MT",0,0,1,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,366,51:22): 有时候跟我们。,后期,"LD, MU, CM",0,0,1,0,0,1,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,367,51:22): 谁跟你这。,后期,"MU, LD, MT",0,0,0,0,0,1,0,1,1,0,0
未知地区,20221207第八次未知地区工作会议,368,51:24): 跟内地的提法不太一样。术语表，希望能够。能够提供给我们尽早的提供给我们，比如说哈比如说。课程。在香港课程讲的是什么？学科讲的是什么？然后。叫什么吃粪者？它的内涵是什么，等等，这些术语。因为在内地这些术语可能他。,后期,"RI, PA",0,0,0,0,0,0,0,0,0,1,1
未知地区,20221207第八次未知地区工作会议,369,51:54): 不一定这么讲，它的内涵不一样。,后期,"AA, MU, CM",1,0,1,0,0,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,370,52:00): 不如要不要学问银行的把他们想知道的词汇都发给我们，然后我们就按照你们所需要知道的词汇，我们去回应回答一下，这样子比较方便，因为我们。,后期,"MT, CG, PA",0,1,0,0,0,0,0,1,0,1,0
未知地区,20221207第八次未知地区工作会议,371,52:15): 不知道哪些你们会比较想知道哪些你们都了解了，麻烦你们发给我们会回应的。,后期,LP,0,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,372,52:25): 可以的。,后期,"RI, CM",0,0,1,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,373,52:26): 谢谢。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,374,52:28): 杜哲案杜。,后期,LD,0,0,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,375,52:29): 听到了吧，我想问的问题就是数语表的问题，刚才咱们香港这一方的回复，就说问我们。想要知道的一些术语，你们再回复，因为一般来讲，作为标准的话，后面都应该附一些最基本的术语表，我想能不能够这么一种方式，咱们香港那边有已经有的你先给我们。我们这边再提一些。因为我是在读咱们提供的材料的时候，我是突然感悟到一个问题。,后期,"KB, LD",0,0,0,0,1,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,376,53:04): 我好像从字面上我能理解咱们这些表述，我要转换成内地的，我们所表述的这些语言的话，就会遇到。问题了。其实刚才吴院长讲到李校又特别强调，比如说营办者，在我们这边可能就会有教育机构，还有院校还有等等这一些，那你们那边是指什么，后续我们肯定会有一个这样的。叫专有名词的对应对照表还是叫术语表可能我们要建立，比如说广东这边是怎么提，然后香港这边是怎么提，我们它基基本的内涵是什么，应该会有这么一个表出来。为我们后续的一些。交流也好，或者是文字的一些，尤其是文字表述，因为非常严谨。这个是很重要的，否则话我们没有办法来做后面的就是我们各个小组要本土化也好，特色化也好，就没办法做这个事情。我觉得如果有的话，先给我们一些，然后我们这边在研读的过程当中再把它记下来，我自己是有一个打算就是我。把这些名词，因为我现在已经读了一遍，那后续，我会把它。一项一项列出来可能不见得是我们作为标准。将来要表示在后面的一些专有名词，但是我们在沟通的过程当中，可能要去，因为你们讲的范畴和我们讲的范畴真的会不一样，可能名称是一样的，但是肯定是有会有一些错位。那这个我就想。能不能够交互的方式来。,后期,"KB, RI",0,0,0,0,1,0,0,0,0,0,1
